#{"t_start": 1745691977.823762, "env_id": "None"}
r,l,t
1.0,3,107.34049
1.0,3,107.341707
1.0,3,107.343737
1.0,3,107.34741
1.0,3,107.349414
1.0,3,107.351417
1.0,3,107.353163
1.0,3,107.353752
1.0,3,107.355756
1.0,3,107.357759
1.0,3,107.359762
1.0,3,107.361766
1.0,3,107.36377
1.0,3,107.36377
1.0,3,107.365772
1.0,3,107.369279
1.0,3,107.369279
1.0,3,107.371283
1.0,3,107.374009
1.0,3,107.376016
1.0,3,107.378023
1.0,3,107.380029
1.0,3,107.384042
1.0,3,107.386655
1.0,3,107.393537
1.0,3,107.396293
1.0,3,107.396293
1.0,3,107.399141
1.0,3,107.40089
1.0,3,107.40089
1.0,3,107.405722
1.0,3,107.40773
1.0,3,107.409736
1.0,3,107.411742
1.0,3,107.413749
1.0,3,107.413749
1.0,3,107.416755
1.0,3,107.419501
1.0,3,107.419501
1.0,3,107.419501
1.0,3,107.423871
1.0,3,107.425047
1.0,3,107.425047
1.0,3,107.425047
1.0,3,107.430799
1.0,3,107.43309
1.0,3,107.434093
1.0,3,107.434093
1.0,3,107.438898
1.0,3,107.438898
1.0,3,107.438898
1.0,3,107.438898
1.0,3,107.444642
1.0,3,107.447476
1.0,3,107.448482
1.0,3,107.449654
1.0,3,107.451611
1.0,3,107.451611
1.0,3,107.451611
1.0,3,107.451611
1.0,3,107.458523
1.0,3,107.458523
1.0,3,107.458523
1.0,3,107.46453
1.0,3,107.465683
1.0,3,107.468613
1.0,3,107.468613
1.0,3,107.472187
1.0,3,107.474187
1.0,3,107.476187
1.0,3,107.478186
1.0,3,107.479186
1.0,3,107.481625
1.0,3,107.483626
1.0,3,107.486175
1.0,3,107.487447
1.0,3,107.491519
1.0,3,107.493908
1.0,3,107.494946
1.0,3,107.494946
1.0,3,107.500167
1.0,3,107.501919
1.0,3,107.503925
1.0,3,107.505931
1.0,3,107.507937
1.0,3,107.507937
1.0,3,107.509943
1.0,3,107.511949
1.0,3,107.513955
1.0,3,107.515962
1.0,3,107.517709
1.0,3,107.519716
1.0,3,107.521722
1.0,3,107.523729
1.0,3,107.525738
1.0,3,107.526848
1.0,3,107.526848
1.0,3,107.526848
1.0,3,107.5335
1.0,3,107.5335
1.0,3,107.5335
1.0,3,107.5335
1.0,3,107.540062
1.0,3,107.541611
1.0,3,107.544536
1.0,3,107.544536
1.0,3,107.548134
1.0,3,107.549141
1.0,3,107.549141
1.0,3,107.549141
1.0,3,107.549141
1.0,3,107.549141
1.0,3,107.549141
1.0,3,107.549141
1.0,3,107.549141
1.0,3,107.549141
1.0,3,107.565389
1.0,3,107.565389
1.0,3,107.565389
1.0,3,107.565389
1.0,3,107.565389
1.0,3,107.565389
1.0,3,107.565389
1.0,3,107.565389
1.0,3,107.565389
1.0,3,107.580643
1.0,3,107.580643
1.0,3,107.580643
1.0,3,107.580643
1.0,3,107.580643
1.0,3,107.580643
1.0,3,107.580643
1.0,3,107.580643
1.0,3,107.580643
1.0,3,107.596429
1.0,3,107.596429
1.0,3,107.596429
1.0,3,107.596429
1.0,3,107.596429
1.0,3,107.596429
1.0,3,107.596429
1.0,3,107.596429
1.0,3,107.609509
1.0,3,107.611625
1.0,3,107.613174
1.0,3,107.615853
1.0,3,107.617808
1.0,3,107.617808
1.0,3,107.620259
1.0,3,107.620259
1.0,3,107.620259
1.0,3,107.620259
1.0,3,107.627438
1.0,3,107.628964
1.0,3,107.628964
1.0,3,107.628964
1.0,3,107.628964
1.0,3,107.628964
1.0,3,107.628964
1.0,3,107.628964
1.0,3,107.628964
1.0,3,107.644396
1.0,3,107.646403
1.0,3,107.648409
1.0,3,107.648409
1.0,3,107.648409
1.0,3,107.653353
1.0,3,107.653353
1.0,3,107.653353
1.0,3,107.653353
1.0,3,107.659702
1.0,3,107.659702
1.0,3,107.663686
1.0,3,107.663686
1.0,3,107.663686
1.0,3,107.663686
1.0,3,107.663686
1.0,3,107.67197
1.0,3,107.67197
1.0,3,107.679459
1.0,3,107.683473
1.0,3,107.683473
1.0,3,107.683473
1.0,3,107.688093
1.0,3,107.690099
1.0,3,107.691606
1.0,3,107.693612
1.0,3,107.695619
1.0,3,107.697624
1.0,3,107.69963
1.0,3,107.701636
1.0,3,107.701636
1.0,3,107.703641
1.0,3,107.705647
1.0,3,107.707394
1.0,3,107.709401
1.0,3,107.709401
1.0,3,107.709401
1.0,3,107.715482
1.0,3,107.715482
1.0,3,107.715482
1.0,3,107.715482
1.0,3,107.723052
1.0,3,107.723559
1.0,3,107.726423
1.0,3,107.726423
1.0,3,107.729361
1.0,3,107.731335
1.0,3,107.733341
1.0,3,107.735346
1.0,3,107.735346
1.0,3,107.73879
1.0,3,107.739887
1.0,3,107.739887
1.0,3,107.743232
1.0,3,107.743232
1.0,3,107.743232
1.0,3,107.743232
1.0,3,107.750148
1.0,3,107.750148
1.0,3,107.754081
1.0,3,107.754588
1.0,3,107.757017
1.0,3,107.757017
1.0,3,107.757017
1.0,3,107.757017
1.0,3,107.764114
1.0,3,107.765812
1.0,3,107.765812
1.0,3,107.77064
1.0,3,107.771707
1.0,3,107.771707
1.0,3,107.771707
1.0,3,107.771707
1.0,3,107.778004
1.0,3,107.780326
1.0,3,107.78284
1.0,3,107.784846
1.0,3,107.785852
1.0,3,107.787859
1.0,3,107.789866
1.0,3,107.791872
1.0,3,107.793878
1.0,3,107.795884
1.0,3,107.797889
1.0,3,107.797889
1.0,3,107.799895
1.0,3,107.801642
1.0,3,107.803648
1.0,3,107.805653
1.0,3,107.805653
1.0,3,107.810314
1.0,3,107.810314
1.0,3,107.810314
1.0,3,107.814599
1.0,3,107.81761
1.0,3,107.81761
1.0,3,107.820585
1.0,3,107.822591
1.0,3,107.824596
1.0,3,107.826604
1.0,3,107.828133
1.0,3,107.828133
1.0,3,107.828133
1.0,3,107.833641
1.0,3,107.833641
1.0,3,107.833641
1.0,3,107.833641
1.0,3,107.840444
1.0,3,107.840444
1.0,3,107.840444
1.0,3,107.844861
1.0,3,107.844861
1.0,3,107.844861
1.0,3,107.850151
1.0,3,107.852442
1.0,3,107.852442
1.0,3,107.855785
1.0,3,107.855785
1.0,3,107.858135
1.0,3,107.858135
1.0,3,107.861269
1.0,3,107.862953
1.0,3,107.865461
1.0,3,107.865461
1.0,3,107.868188
1.0,3,107.870968
1.0,3,107.870968
1.0,3,107.873149
1.0,3,107.875153
1.0,3,107.875153
1.0,3,107.875153
1.0,3,107.881505
1.0,3,107.882661
1.0,3,107.882661
1.0,3,107.882661
1.0,3,107.882661
1.0,3,107.889041
1.0,3,107.889041
1.0,3,107.889041
1.0,3,107.889041
1.0,3,107.896003
1.0,3,107.897509
1.0,3,107.897509
1.0,3,107.900652
1.0,3,107.902936
1.0,3,107.902936
1.0,3,107.9059
1.0,3,107.9059
1.0,3,107.909862
1.0,3,107.909862
1.0,3,107.913368
1.0,3,107.913368
1.0,3,107.916893
1.0,3,107.916893
1.0,3,107.916893
1.0,3,107.916893
1.0,3,107.9238
1.0,3,107.9238
1.0,3,107.9238
1.0,3,107.9238
1.0,3,107.929866
1.0,3,107.929866
1.0,3,107.929866
1.0,3,107.929866
1.0,3,107.929866
1.0,3,107.937692
1.0,3,107.937692
1.0,3,107.937692
1.0,3,107.937692
1.0,3,107.944621
1.0,3,107.946609
1.0,3,107.946609
1.0,3,107.946609
1.0,3,107.951572
1.0,3,107.954273
1.0,3,107.955865
1.0,3,107.957309
1.0,3,107.958483
1.0,3,107.960502
1.0,3,107.960502
1.0,3,107.960502
1.0,3,107.966536
1.0,3,107.96813
1.0,3,107.96813
1.0,3,107.970629
1.0,3,107.972356
1.0,3,107.972356
1.0,3,107.9769
1.0,3,107.977905
1.0,3,107.979757
1.0,3,107.982449
1.0,3,107.984473
1.0,3,107.984473
1.0,3,107.988482
1.0,3,107.990026
1.0,3,107.994086
1.0,3,107.995137
1.0,3,107.99838
1.0,3,108.001203
1.0,3,108.002205
1.0,3,108.004205
1.0,3,108.0072
1.0,3,108.009201
1.0,3,108.011199
1.0,3,108.013498
1.0,3,108.01558
1.0,3,108.017586
1.0,3,108.020385
1.0,3,108.0244
1.0,3,108.026269
1.0,3,108.030024
1.0,3,108.032002
1.0,3,108.034009
1.0,3,108.034009
1.0,3,108.041091
1.0,3,108.044609
1.0,3,108.045615
1.0,3,109.176894
1.0,3,109.178638
1.0,3,109.180641
1.0,3,109.182644
1.0,3,109.18665
1.0,3,109.18665
1.0,3,109.189297
1.0,3,109.189297
1.0,3,109.193818
1.0,3,109.193818
1.0,3,109.198746
1.0,3,109.201777
1.0,3,109.201777
1.0,3,109.201777
1.0,3,109.20831
1.0,3,109.209814
1.0,3,109.211818
1.0,3,109.211818
1.0,3,109.211818
1.0,3,109.211818
1.0,3,109.211818
1.0,3,109.211818
1.0,3,109.225646
1.0,3,109.226208
1.0,3,109.226208
1.0,3,109.229394
1.0,3,109.231187
1.0,3,109.233189
1.0,3,109.235192
1.0,3,109.237195
1.0,3,109.239197
1.0,3,109.241199
1.0,3,109.243203
1.0,3,109.245209
1.0,3,109.247216
1.0,3,109.249223
1.0,3,109.25123
1.0,3,109.253237
1.0,3,109.256993
1.0,3,109.259
1.0,3,109.260365
1.0,3,109.260365
1.0,3,109.265094
1.0,3,109.267102
1.0,3,109.269109
1.0,3,109.271116
1.0,3,109.272865
1.0,3,109.277008
1.0,3,109.27857
1.0,3,109.27857
1.0,3,109.27857
1.0,3,109.27857
1.0,3,109.284983
1.0,3,109.284983
1.0,3,109.289495
1.0,3,109.291498
1.0,3,109.291498
1.0,3,109.296002
1.0,3,109.298005
1.0,3,109.300007
1.0,3,109.302009
1.0,3,109.304012
1.0,3,109.305564
1.0,3,109.308073
1.0,3,109.308073
1.0,3,109.312648
1.0,3,109.312648
1.0,3,109.312648
1.0,3,109.319342
1.0,3,109.321091
1.0,3,109.322201
1.0,3,109.322201
1.0,3,109.326512
1.0,3,109.328058
1.0,3,109.328058
1.0,3,109.328058
1.0,3,109.328058
1.0,3,109.338137
1.0,3,109.340414
1.0,3,109.340414
1.0,3,109.340414
1.0,3,109.345803
1.0,3,109.347356
1.0,3,109.349716
1.0,3,109.35272
1.0,3,109.354724
1.0,3,109.354724
1.0,3,109.359243
1.0,3,109.359243
1.0,3,109.364166
1.0,3,109.366479
1.0,3,109.368061
1.0,3,109.370103
1.0,3,109.370103
1.0,3,109.375189
1.0,3,109.375189
1.0,3,109.37808
1.0,3,109.37808
1.0,3,109.37808
1.0,3,109.384088
1.0,3,109.384088
1.0,3,109.384088
1.0,3,109.384088
1.0,3,109.384088
1.0,3,109.384088
1.0,3,109.384088
1.0,3,109.384088
1.0,3,109.384088
1.0,3,109.384088
1.0,3,109.400266
1.0,3,109.400266
1.0,3,109.404184
1.0,3,109.404184
1.0,3,109.404184
1.0,3,109.404184
1.0,3,109.404184
1.0,3,109.404184
1.0,3,109.404184
1.0,3,109.416383
1.0,3,109.418931
1.0,3,109.418931
1.0,3,109.418931
1.0,3,109.418931
1.0,3,109.428694
1.0,3,109.428694
1.0,3,109.432223
1.0,3,109.432816
1.0,3,109.434823
1.0,3,109.436836
1.0,3,109.438842
1.0,3,109.440848
1.0,3,109.442853
1.0,3,109.444859
1.0,3,109.444859
1.0,3,109.447893
1.0,3,109.449899
1.0,3,109.451906
1.0,3,109.451906
1.0,3,109.453911
1.0,3,109.455917
1.0,3,109.457923
1.0,3,109.459929
1.0,3,109.461935
1.0,3,109.463683
1.0,3,109.465689
1.0,3,109.465689
1.0,3,109.467695
1.0,3,109.469701
1.0,3,109.471707
1.0,3,109.473713
1.0,3,109.475719
1.0,3,109.475719
1.0,3,109.477725
1.0,3,109.481201
1.0,3,109.483208
1.0,3,109.485214
1.0,3,109.485214
1.0,3,109.48722
1.0,3,109.489225
1.0,3,109.491232
1.0,3,109.493238
1.0,3,109.495244
1.0,3,109.49725
1.0,3,109.49725
1.0,3,109.499256
1.0,3,109.501262
1.0,3,109.503268
1.0,3,109.505274
1.0,3,109.50728
1.0,3,109.509286
1.0,3,109.511034
1.0,3,109.51199
1.0,3,109.513997
1.0,3,109.516003
1.0,3,109.518008
1.0,3,109.518008
1.0,3,109.521269
1.0,3,109.521269
1.0,3,109.524011
1.0,3,109.524011
1.0,3,109.528081
1.0,3,109.528081
1.0,3,109.530883
1.0,3,109.530883
1.0,3,109.533752
1.0,3,109.533752
1.0,3,109.533752
1.0,3,109.539694
1.0,3,109.5417
1.0,3,109.542706
1.0,3,109.5463
1.0,3,109.547392
1.0,3,109.54882
1.0,3,109.54882
-1.5,4,109.553442
1.0,3,109.555765
1.0,3,109.555765
1.0,3,109.558772
1.0,3,109.558772
1.0,3,109.562181
1.0,3,109.564304
1.0,3,109.567124
1.0,3,109.567124
1.0,3,109.567124
1.0,3,109.567124
1.0,3,109.574722
1.0,3,109.576208
1.0,3,109.578209
1.0,3,109.580208
1.0,3,109.582209
1.0,3,109.583208
1.0,3,109.583208
1.0,3,109.588066
1.0,3,109.590267
1.0,3,109.592267
1.0,3,109.594266
1.0,3,109.596266
1.0,3,109.597692
1.0,3,109.5997
1.0,3,109.6007
1.0,3,109.6027
1.0,3,109.604195
1.0,3,109.605257
1.0,3,109.608053
1.0,3,109.609176
1.0,3,109.611398
1.0,3,109.61307
1.0,3,109.61307
1.0,3,109.61307
1.0,3,109.618313
1.0,3,109.62006
1.0,3,109.620567
1.0,3,109.620567
1.0,3,109.624534
1.0,3,109.62654
1.0,3,109.628547
1.0,3,109.630553
1.0,3,109.632559
1.0,3,109.632559
1.0,3,109.636071
1.0,3,109.638054
1.0,3,109.638054
1.0,3,109.638054
1.0,3,109.638054
1.0,3,109.644242
1.0,3,109.646062
1.0,3,109.648095
1.0,3,109.648095
1.0,3,109.648095
1.0,3,109.65327
1.0,3,109.65327
1.0,3,109.65327
1.0,3,109.65327
1.0,3,109.65327
1.0,3,109.65327
1.0,3,109.65327
1.0,3,109.65327
1.0,3,109.666975
1.0,3,109.668138
1.0,3,109.668138
1.0,3,109.668138
1.0,3,109.673881
1.0,3,109.673881
1.0,3,109.673881
1.0,3,109.673881
1.0,3,109.68077
1.0,3,109.68077
1.0,3,109.683802
1.0,3,109.685808
1.0,3,109.687813
1.0,3,109.689819
1.0,3,109.689819
1.0,3,109.691825
1.0,3,109.693831
1.0,3,109.693831
1.0,3,109.693831
1.0,3,109.699859
1.0,3,109.701567
1.0,3,109.704135
1.0,3,109.705226
1.0,3,109.707372
1.0,3,109.709378
1.0,3,109.709378
1.0,3,109.711384
1.0,3,109.711384
1.0,3,109.716576
1.0,3,109.71759
1.0,3,109.71759
1.0,3,109.722284
1.0,3,109.722284
1.0,3,109.724918
1.0,3,109.724918
1.0,3,109.724918
1.0,3,109.729391
1.0,3,109.731911
1.0,3,109.731911
1.0,3,109.734953
1.0,3,109.736959
1.0,3,109.738965
1.0,3,109.740971
1.0,3,109.742977
1.0,3,109.742977
1.0,3,109.745372
1.0,3,109.749159
1.0,3,109.750385
1.0,3,109.750385
1.0,3,109.750385
1.0,3,109.750385
1.0,3,109.757181
1.0,3,109.757181
1.0,3,109.757181
1.0,3,109.757181
1.0,3,109.764205
1.0,3,109.766212
1.0,3,109.769081
1.0,3,109.769081
1.0,3,109.771112
1.0,3,109.771112
1.0,3,109.771112
1.0,3,109.771112
1.0,3,109.77916
1.0,3,109.77916
1.0,3,109.77916
1.0,3,109.77916
1.0,3,109.784947
1.0,3,109.784947
1.0,3,109.784947
1.0,3,109.784947
1.0,3,109.791858
1.0,3,109.791858
1.0,3,109.796271
1.0,3,109.798391
1.0,3,109.798391
1.0,3,109.800396
1.0,3,109.802402
1.0,3,109.804408
1.0,3,109.806414
1.0,3,109.80842
1.0,3,109.810426
1.0,3,109.810426
1.0,3,109.812431
1.0,3,109.814437
1.0,3,109.818069
1.0,3,109.818069
1.0,3,109.818069
1.0,3,109.822612
1.0,3,109.824619
1.0,3,109.826366
1.0,3,109.828372
1.0,3,109.830379
1.0,3,109.830379
1.0,3,109.833599
1.0,3,109.833599
1.0,3,109.838085
1.0,3,109.838085
1.0,3,109.840504
1.0,3,109.84279
1.0,3,109.844796
1.0,3,109.846362
1.0,3,109.848096
1.0,3,109.849763
1.0,3,109.849763
1.0,3,109.853021
1.0,3,109.855027
1.0,3,109.857032
1.0,3,109.858037
1.0,3,109.860043
1.0,3,109.862049
1.0,3,109.864055
1.0,3,109.866062
1.0,3,109.86832
1.0,3,109.86832
1.0,3,109.872027
1.0,3,109.873774
1.0,3,109.875226
1.0,3,109.875226
1.0,3,109.878055
1.0,3,109.879118
1.0,3,109.882144
1.0,3,109.883172
1.0,3,109.883172
1.0,3,109.883172
1.0,3,109.883172
1.0,3,109.88908
1.0,3,109.892196
1.0,3,109.894318
1.0,3,109.894318
1.0,3,109.896325
1.0,3,109.89833
1.0,3,109.900336
1.0,3,109.902342
1.0,3,109.90487
1.0,3,109.905434
1.0,3,109.907791
1.0,3,109.909948
1.0,3,109.909948
1.0,3,109.909948
1.0,3,109.915181
1.0,3,109.916893
1.0,3,109.918046
1.0,3,109.918046
1.0,3,109.922391
1.0,3,109.924611
1.0,3,109.924611
1.0,3,109.927068
1.0,3,109.928787
1.0,3,109.930906
1.0,3,109.930906
1.0,3,109.930906
1.0,3,109.936413
1.0,3,109.936413
1.0,3,109.936413
1.0,3,109.936413
1.0,3,109.936413
1.0,3,109.945987
1.0,3,109.945987
1.0,3,109.947994
1.0,3,109.95
1.0,3,109.952524
1.0,3,109.953609
1.0,3,109.956156
1.0,3,109.957194
1.0,3,109.958563
1.0,3,109.960675
1.0,3,109.962362
1.0,3,109.965572
1.0,3,109.966818
1.0,3,109.968565
1.0,3,109.968565
1.0,3,109.971142
1.0,3,109.974004
1.0,3,109.974004
1.0,3,109.974004
1.0,3,109.979376
1.0,3,109.979881
1.0,3,109.979881
1.0,3,109.984687
1.0,3,109.986362
1.0,3,109.986362
1.0,3,109.986362
1.0,3,109.986362
1.0,3,109.993273
1.0,3,109.993273
1.0,3,109.993273
1.0,3,109.993273
1.0,3,109.993273
1.0,3,110.000198
1.0,3,110.00317
1.0,3,110.005235
1.0,3,110.005235
1.0,3,110.007175
1.0,3,110.007175
1.0,3,110.007175
1.0,3,110.013546
1.0,3,110.015848
1.0,3,110.015848
1.0,3,110.018476
1.0,3,110.018476
1.0,3,110.018476
1.0,3,110.018476
1.0,3,110.018476
1.0,3,110.027992
1.0,3,110.029461
1.0,3,110.031483
1.0,3,110.031483
1.0,3,110.034932
1.0,3,110.034932
1.0,3,110.034932
1.0,3,110.034932
1.0,3,110.034932
1.0,3,110.042933
1.0,3,110.044075
1.0,3,110.046129
1.0,3,110.047747
1.0,3,110.050934
1.0,3,110.052014
1.0,3,110.053046
1.0,3,110.055857
1.0,3,110.058031
1.0,3,110.058031
1.0,3,110.060426
1.0,3,110.062951
1.0,3,110.064768
1.0,3,110.066397
1.0,3,110.068949
1.0,3,110.070919
1.0,3,110.073647
1.0,3,110.073647
1.0,3,110.076747
1.0,3,110.078044
1.0,3,110.080271
1.0,3,110.081647
1.0,3,110.083664
1.0,3,110.083664
1.0,3,110.083664
1.0,3,110.083664
1.0,3,110.090493
1.0,3,110.0925
1.0,3,110.094506
1.0,3,110.096512
1.0,3,110.096512
1.0,3,110.096512
1.0,3,110.096512
1.0,3,110.104437
1.0,3,110.104437
1.0,3,110.106304
1.0,3,110.109551
1.0,3,110.111847
1.0,3,110.113509
1.0,3,110.116051
1.0,3,110.117106
1.0,3,110.119111
1.0,3,110.12112
1.0,3,110.123128
1.0,3,110.12413
1.0,3,110.126452
1.0,3,110.127991
1.0,3,110.129999
1.0,3,110.132046
1.0,3,110.132046
1.0,3,110.132046
1.0,3,110.132046
1.0,3,110.138068
1.0,3,110.139873
1.0,3,110.142759
1.0,3,110.142759
1.0,3,110.14689
1.0,3,110.148032
1.0,3,110.148032
1.0,3,110.150485
1.0,3,110.153069
1.0,3,110.155207
1.0,3,110.15632
1.0,3,110.158032
1.0,3,110.160003
1.0,3,110.160003
1.0,3,110.164125
1.0,3,110.164125
1.0,3,110.166927
1.0,3,110.166927
1.0,3,110.166927
1.0,3,110.166927
1.0,3,110.173846
1.0,3,110.173846
1.0,3,110.173846
1.0,3,110.178865
1.0,3,110.18079
1.0,3,110.18079
1.0,3,110.18079
1.0,3,110.18079
1.0,3,110.187685
1.0,3,110.187685
1.0,3,110.187685
1.0,3,110.187685
1.0,3,110.194985
1.0,3,110.194985
1.0,3,110.194985
1.0,3,110.194985
1.0,3,110.201595
1.0,3,110.201595
1.0,3,110.201595
1.0,3,110.201595
1.0,3,110.208553
1.0,3,110.208553
1.0,3,110.211591
1.0,3,110.213597
1.0,3,110.215602
1.0,3,110.217608
1.0,3,110.217608
1.0,3,110.219613
1.0,3,110.221619
1.0,3,110.223517
1.0,3,110.223517
1.0,3,110.227023
1.0,3,110.229387
1.0,3,110.229387
1.0,3,110.229387
1.0,3,110.229387
1.0,3,110.236326
1.0,3,110.236326
1.0,3,110.236326
1.0,3,110.236326
1.0,3,110.242832
1.0,3,110.244
1.0,3,110.246488
1.0,3,110.248878
1.0,3,110.2502
1.0,3,110.2502
1.0,3,110.2502
1.0,3,110.2502
1.0,3,110.2502
1.0,3,110.259196
1.0,3,110.259196
1.0,3,110.261537
1.0,3,110.261537
1.0,3,110.261537
1.0,3,110.261537
1.0,3,110.261537
1.0,3,110.27104
1.0,3,110.27104
1.0,3,110.273928
1.0,3,110.275775
1.0,3,110.277781
1.0,3,110.279787
1.0,3,110.281793
1.0,3,110.281793
1.0,3,110.283799
1.0,3,110.285805
1.0,3,110.287811
1.0,3,110.289817
1.0,3,110.291887
1.0,3,110.291887
1.0,3,110.291887
1.0,3,110.291887
1.0,3,110.298839
1.0,3,110.298839
1.0,3,110.298839
1.0,3,110.298839
1.0,3,110.305865
1.0,3,110.305865
1.0,3,110.305865
1.0,3,110.305865
1.0,3,110.31275
1.0,3,110.31275
1.0,3,110.31275
1.0,3,110.31275
1.0,3,110.319669
1.0,3,110.321688
1.0,3,110.321688
1.0,3,110.321688
1.0,3,110.327846
1.0,3,110.327846
1.0,3,110.327846
1.0,3,110.327846
1.0,3,110.333655
1.0,3,110.333655
1.0,3,110.338223
1.0,3,110.340529
1.0,3,110.340529
1.0,3,110.340529
1.0,3,110.340529
1.0,3,110.347478
1.0,3,110.347478
1.0,3,110.347478
1.0,3,110.347478
1.0,3,110.353496
1.0,3,110.354577
1.0,3,110.354577
1.0,3,110.359783
1.0,3,110.361305
1.0,3,110.361305
1.0,3,110.361305
1.0,3,110.361305
1.0,3,110.36831
1.0,3,110.369316
1.0,3,110.369316
1.0,3,110.369316
1.0,3,110.375221
1.0,3,110.376978
1.0,3,110.376978
1.0,3,110.37924
1.0,3,110.382157
1.0,3,110.382157
1.0,3,110.385163
1.0,3,110.388258
1.0,3,110.390376
1.0,3,110.391959
1.0,3,110.394231
1.0,3,110.396026
1.0,3,110.396026
1.0,3,110.399599
1.0,3,110.400644
1.0,4,110.400644
1.0,3,110.400644
1.0,3,110.400644
1.0,3,110.400644
1.0,3,110.400644
1.0,3,110.400644
1.0,3,110.400644
1.0,3,110.415458
1.0,3,110.4166
1.0,3,110.418016
1.0,3,111.386247
1.0,3,111.388249
1.0,3,111.390252
1.0,3,111.392254
1.0,3,111.394256
1.0,3,111.396259
1.0,3,111.398262
1.0,3,111.400264
1.0,3,111.404268
1.0,3,111.406271
1.0,3,111.408014
1.0,3,111.410017
1.0,3,111.41202
1.0,3,111.414023
1.0,3,111.416026
1.0,3,111.418028
1.0,3,111.420031
1.0,3,111.423779
1.0,3,111.425782
1.0,3,111.427785
1.0,3,111.429528
1.0,3,111.431531
1.0,3,111.433533
1.0,3,111.435535
1.0,3,111.437538
1.0,3,111.43954
1.0,3,111.441544
1.0,3,111.445552
1.0,3,111.445552
1.0,3,111.447986
1.0,3,111.451677
1.0,3,111.451677
1.0,3,111.455734
1.0,3,111.457739
1.0,3,111.459741
1.0,3,111.461484
1.0,3,111.463486
1.0,3,111.465451
1.0,3,111.465451
1.0,3,111.47096
1.0,3,111.471965
1.0,3,111.475971
1.0,3,111.477973
1.0,3,111.479976
1.0,3,111.481978
1.0,3,111.48398
1.0,3,111.485984
1.0,3,111.486986
1.0,3,111.48899
1.0,3,111.491282
1.0,3,111.495287
1.0,3,111.49729
1.0,3,111.499292
1.0,3,111.501295
1.0,3,111.50358
1.0,3,111.50358
1.0,3,111.507162
1.0,3,111.507162
1.0,3,111.507162
1.0,3,111.514089
1.0,3,111.516225
1.0,3,111.518733
1.0,3,111.520736
1.0,3,111.522738
1.0,3,111.522738
1.0,3,111.522738
1.0,3,111.527991
1.0,3,111.527991
1.0,3,111.527991
1.0,3,111.535005
1.0,3,111.537008
1.0,3,111.537008
1.0,3,111.54187
1.0,3,111.54187
1.0,3,111.54187
1.0,3,111.548817
1.0,3,111.550576
1.0,3,111.552181
1.0,3,111.552181
1.0,3,111.557843
1.0,3,111.557843
1.0,3,111.557843
1.0,3,111.56266
1.0,3,111.565521
1.0,3,111.567065
1.0,3,111.569067
1.0,3,111.57107
1.0,3,111.575074
1.0,3,111.577078
1.0,3,111.579397
1.0,3,111.581479
1.0,3,111.58359
1.0,3,111.585692
1.0,3,111.58728
1.0,3,111.588866
1.0,3,111.588866
1.0,3,111.588866
1.0,3,111.588866
1.0,3,111.588866
1.0,3,111.597653
1.0,3,111.598743
1.0,3,111.601836
1.0,3,111.601836
1.0,3,111.601836
1.0,3,111.601836
1.0,3,111.601836
1.0,3,111.601836
1.0,3,111.601836
1.0,3,111.613456
1.0,3,111.613456
1.0,3,111.618435
1.0,3,111.618435
1.0,3,111.618435
1.0,3,111.618435
1.0,3,111.62524
1.0,3,111.62524
1.0,3,111.627982
1.0,3,111.629489
1.0,3,111.631495
1.0,3,111.633501
1.0,3,111.635507
1.0,3,111.635507
1.0,3,111.635507
1.0,3,111.640431
1.0,3,111.642437
1.0,3,111.645449
1.0,3,111.645449
1.0,3,111.647455
1.0,3,111.649461
1.0,3,111.651466
1.0,3,111.653473
1.0,3,111.655478
1.0,3,111.657485
1.0,3,111.657485
1.0,3,111.65949
1.0,3,111.661237
1.0,3,111.663243
1.0,3,111.665249
1.0,3,111.667256
1.0,3,111.669262
1.0,3,111.671268
1.0,3,111.671268
1.0,3,111.673274
1.0,3,111.673274
1.0,3,111.67729
1.0,3,111.67729
1.0,3,111.680904
1.0,3,111.680904
1.0,3,111.680904
1.0,3,111.680904
1.0,3,111.687789
1.0,3,111.687789
1.0,3,111.687789
1.0,3,111.694846
1.0,3,111.696404
1.0,3,111.696404
1.0,3,111.700433
1.0,3,111.701441
1.0,3,111.703441
1.0,3,111.705441
1.0,3,111.707441
1.0,3,111.708986
1.0,3,111.710995
1.0,3,111.712993
1.0,3,111.714423
1.0,3,111.71559
1.0,3,111.71559
1.0,3,111.71559
1.0,3,111.71559
1.0,3,111.722493
1.0,3,111.722493
1.0,3,111.722493
1.0,3,111.722493
1.0,3,111.729928
1.0,3,111.731678
1.0,3,111.733684
1.0,3,111.736399
1.0,3,111.736399
1.0,3,111.736399
1.0,3,111.736399
1.0,3,111.736399
1.0,3,111.743311
1.0,3,111.743311
1.0,3,111.748362
1.0,3,111.748362
1.0,3,111.748362
1.0,3,111.748362
1.0,3,111.748362
1.0,3,111.748362
1.0,3,111.748362
1.0,3,111.760379
1.0,3,111.760379
1.0,3,111.765403
1.0,3,111.76741
1.0,3,111.769417
1.0,3,111.771425
1.0,3,111.773431
1.0,3,111.775437
1.0,3,111.777443
1.0,3,111.77919
1.0,3,111.780768
1.0,3,111.780768
1.0,3,111.780768
1.0,3,111.78539
1.0,3,111.787396
1.0,3,111.789402
1.0,3,111.791408
1.0,3,111.791408
1.0,3,111.795044
1.0,3,111.797049
