#{"t_start": 1745253351.5472279, "env_id": "None"}
r,l,t
1.0,3,137.876207
1.0,3,137.879073
1.0,4,137.883107
1.0,3,137.88561
1.0,3,137.887291
1.0,4,137.887291
0.5,5,137.896282
0.5,5,137.901413
1.0,5,137.906175
1.0,3,137.90871
1.0,3,137.90871
0.5,5,137.916161
1.0,3,137.919369
1.0,3,137.922791
1.0,3,137.925297
1.0,3,137.927286
1.0,5,137.929326
1.0,4,137.935368
1.0,3,137.937415
1.0,3,137.939942
1.0,4,137.944712
-1.0,3,137.948099
1.0,3,137.949388
1.0,3,137.949388
1.0,3,137.957511
1.0,3,137.960643
1.0,4,137.964358
1.0,3,137.966453
-1.0,4,137.970293
1.0,3,137.970293
1.0,4,137.976332
1.0,3,137.977602
1.0,4,137.977602
1.0,3,137.984546
1.0,3,137.986586
0.5,5,137.992062
1.0,3,137.992062
1.0,3,137.997575
1.0,3,138.000798
1.0,3,138.00279
0.5,5,138.008105
1.0,5,138.012709
1.0,3,138.015719
1.0,4,138.01904
1.0,3,138.022044
1.0,3,138.024044
1.0,3,138.026556
1.0,3,138.027971
1.0,4,138.033854
1.0,3,138.036368
0.5,5,138.041121
1.0,3,138.043121
1.0,3,138.045456
1.0,3,138.04761
1.0,3,138.05051
1.0,3,138.05051
1.0,3,138.055488
1.0,5,138.060468
1.0,3,138.060468
1.0,3,138.065481
1.0,3,138.066712
1.0,3,138.068441
1.0,4,138.074374
0.5,5,138.078659
1.0,3,138.081461
1.0,3,138.083867
1.0,3,138.086392
-1.0,3,138.088213
1.0,3,138.088213
1.0,3,138.088213
1.0,4,138.096197
1.0,4,138.100979
1.0,4,138.103593
1.0,3,138.107873
1.0,3,138.107873
1.0,3,138.107873
1.0,3,138.116155
1.0,3,138.118363
1.0,4,138.121824
1.0,4,138.125638
0.5,5,138.128762
1.0,4,138.130769
1.0,3,138.13683
1.0,3,138.13683
1.0,3,138.139347
1.0,3,138.144193
1.0,3,138.146916
1.0,4,138.148939
1.0,3,138.151724
1.0,3,138.156791
1.0,3,138.158813
1.0,3,138.161813
1.0,4,138.164691
1.0,4,138.168506
1.0,3,138.170357
1.0,4,138.172363
1.0,3,138.17639
1.0,3,138.178886
1.0,3,138.178886
1.0,3,138.185401
1.0,3,138.187739
1.0,4,138.191312
1.0,3,138.193419
1.0,3,138.196455
1.0,4,138.200615
1.0,3,138.203609
1.0,3,138.206498
1.0,3,138.20866
1.0,3,138.21066
1.0,3,138.213375
1.0,3,138.216421
1.0,3,138.217568
1.0,3,138.220141
1.0,3,138.221721
1.0,4,138.226912
1.0,4,138.226912
0.5,5,138.235423
1.0,3,138.237762
1.0,3,138.24101
1.0,3,138.243531
1.0,3,138.245526
-1.0,4,138.250094
1.0,5,138.255277
1.0,3,138.25745
1.0,3,138.26036
1.0,3,138.261774
1.0,3,138.265288
1.0,3,138.267401
1.0,4,138.270157
1.0,3,138.270157
0.5,5,138.278655
1.0,4,138.282856
1.0,5,138.287934
1.0,3,138.289725
1.0,3,138.291732
1.0,3,138.295246
1.0,3,138.297512
1.0,3,138.297512
1.0,3,138.297512
1.0,3,138.306556
1.0,4,138.307679
1.0,4,138.312929
1.0,3,138.316267
1.0,4,138.319628
1.0,3,138.322627
1.0,4,138.326451
0.5,5,138.329908
1.0,4,138.335518
1.0,4,138.337755
1.0,4,138.340344
1.0,3,138.340344
1.0,5,138.348618
1.0,3,138.350887
1.0,3,138.350887
1.0,5,138.359101
1.0,3,138.362102
1.0,4,138.366154
1.0,3,138.369269
1.0,3,138.371267
1.0,4,138.373055
1.0,3,138.377275
1.0,5,138.38037
1.0,4,138.38037
1.0,3,138.386427
1.0,3,138.386427
1.0,3,138.386427
-1.0,4,138.396461
1.0,3,138.399215
1.0,3,138.402297
1.0,3,138.404297
1.0,3,138.407775
1.0,4,138.410788
1.0,3,138.413418
1.0,3,138.416438
1.0,4,138.417581
1.0,3,138.422183
1.0,3,138.42569
1.0,3,138.427543
1.0,4,138.431085
1.0,3,138.43437
1.0,3,138.436508
1.0,3,138.439372
1.0,3,138.442555
1.0,4,138.445573
1.0,5,138.449325
1.0,3,138.449325
1.0,5,138.45636
1.0,3,138.457491
1.0,3,138.457491
-1.0,4,138.46619
0.5,5,138.471112
1.0,3,138.471112
1.0,3,138.476717
1.0,5,138.480901
1.0,3,138.482858
1.0,3,138.485373
1.0,4,138.489639
1.0,5,138.491186
1.0,3,138.496219
1.0,5,138.497917
-1.0,3,138.504264
-1.0,4,138.507598
1.0,3,138.511776
1.0,3,138.51285
1.0,4,138.518136
1.0,3,138.520958
1.0,3,138.522972
1.0,3,138.525913
1.0,5,138.530619
1.0,3,138.532854
1.0,3,138.535372
1.0,3,138.537601
1.0,3,138.539611
1.0,4,138.541635
1.0,3,138.547084
1.0,3,138.550021
1.0,3,138.552469
0.5,5,138.557164
1.0,3,138.563195
1.0,3,138.570984
1.0,4,138.572986
0.5,5,138.578805
1.0,3,138.578805
1.0,3,138.582968
1.0,4,138.587576
0.5,5,138.592216
1.0,3,138.594093
1.0,3,138.598278
0.5,5,138.602215
1.0,3,138.605235
1.0,3,138.607694
1.0,3,138.609169
1.0,4,138.609169
0.5,5,138.617448
1.0,4,138.617448
1.0,3,138.622948
1.0,3,138.62619
1.0,3,138.627296
1.0,4,138.630374
1.0,3,138.634387
1.0,3,138.637894
1.0,3,138.641015
1.0,3,138.643976
1.0,4,138.646996
1.0,3,138.649543
1.0,3,138.650906
1.0,4,138.655687
1.0,3,138.656976
1.0,3,138.658983
1.0,4,138.658983
1.0,3,138.66654
1.0,4,138.668762
1.0,3,138.672041
1.0,3,138.675555
1.0,4,138.67967
1.0,5,138.684333
1.0,3,138.687123
1.0,3,138.689134
1.0,3,138.691134
1.0,4,138.695738
1.0,3,138.697562
-1.0,4,138.699881
1.0,3,138.705399
1.0,3,138.706416
1.0,3,138.706416
1.0,3,138.710657
1.0,3,138.71569
1.0,4,138.71909
1.0,4,138.722964
1.0,3,138.726009
1.0,3,138.727814
1.0,3,138.730832
1.0,3,138.732828
1.0,3,138.736482
1.0,3,138.737623
1.0,3,138.741473
1.0,3,138.741473
1.0,3,138.7475
1.0,3,138.750161
1.0,3,138.753769
1.0,3,138.756562
1.0,3,138.759098
1.0,3,138.762019
1.0,3,138.764544
1.0,3,138.767271
1.0,3,138.770322
1.0,3,138.77174
1.0,3,138.775374
1.0,3,138.777549
1.0,3,138.7799
1.0,3,138.782292
1.0,3,138.78534
-1.0,4,138.787103
1.0,4,138.787103
1.0,4,138.797638
1.0,3,138.799648
0.5,5,138.804281
1.0,3,138.807113
1.0,3,138.809363
1.0,3,138.810632
1.0,5,138.816545
1.0,5,138.819915
1.0,3,138.822909
1.0,3,138.825598
1.0,3,138.827855
0.5,5,138.827855
1.0,3,138.835509
0.5,5,138.83983
1.0,5,138.844719
1.0,3,138.847506
0.5,5,138.851021
1.0,3,138.851021
1.0,4,138.857565
1.0,3,138.85897
1.0,3,138.85897
1.0,3,138.85897
1.0,3,138.867726
1.0,3,138.86973
1.0,5,138.873587
1.0,3,138.877714
1.0,3,138.880074
1.0,3,138.883072
1.0,3,138.885962
0.5,5,138.88972
1.0,4,138.892687
1.0,3,138.896554
1.0,3,138.897704
1.0,3,138.901218
0.5,5,138.906452
1.0,3,138.909499
1.0,3,138.911505
1.0,3,138.91549
1.0,3,138.917934
1.0,3,138.920474
1.0,4,138.923774
1.0,3,139.928544
1.0,3,139.935394
1.0,3,139.938928
1.0,3,139.941473
1.0,3,139.945485
1.0,3,139.948506
1.0,3,139.95035
1.0,3,139.953134
1.0,4,139.958221
1.0,5,139.964004
1.0,3,139.966516
1.0,3,139.969111
1.0,5,139.973118
1.0,3,139.977303
0.5,5,139.983318
1.0,3,139.98634
1.0,3,139.989413
1.0,3,139.992675
1.0,3,139.996192
1.0,3,139.998567
1.0,3,140.001568
1.0,3,140.004929
1.0,3,140.00748
1.0,3,140.010483
1.0,3,140.010483
1.0,3,140.016361
1.0,3,140.017443
1.0,3,140.020211
1.0,3,140.025721
1.0,3,140.029032
1.0,4,140.032683
0.5,5,140.038527
1.0,3,140.040675
1.0,3,140.044038
1.0,3,140.047198
1.0,3,140.049218
1.0,3,140.049218
1.0,3,140.056398
1.0,3,140.058417
1.0,3,140.062169
1.0,3,140.066199
1.0,5,140.066951
1.0,3,140.073256
1.0,3,140.076408
1.0,3,140.080138
1.0,3,140.082327
1.0,3,140.085324
1.0,5,140.090926
1.0,3,140.092934
1.0,3,140.096522
1.0,4,140.099921
1.0,4,140.104303
1.0,3,140.107586
1.0,3,140.107586
1.0,3,140.112438
1.0,3,140.117057
1.0,3,140.120062
1.0,3,140.123017
1.0,4,140.127038
1.0,4,140.130833
0.5,5,140.135345
1.0,3,140.137864
1.0,3,140.140864
1.0,3,140.143373
1.0,5,140.14723
1.0,3,140.14723
1.0,3,140.152935
1.0,3,140.155477
1.0,3,140.158879
1.0,4,140.161876
1.0,3,140.165274
1.0,3,140.167601
1.0,4,140.170494
1.0,3,140.170494
1.0,3,140.176518
1.0,3,140.176518
1.0,3,140.176518
1.0,3,140.176518
1.0,3,140.186033
1.0,3,140.187624
1.0,3,140.187624
1.0,3,140.194463
1.0,3,140.197248
1.0,4,140.201454
1.0,3,140.203453
1.0,3,140.206457
1.0,3,140.208951
1.0,3,140.210983
1.0,3,140.214079
1.0,5,140.217837
1.0,3,140.221274
1.0,4,140.225465
1.0,5,140.230402
1.0,3,140.230402
1.0,3,140.235653
1.0,3,140.237088
1.0,3,140.24113
1.0,3,140.243156
1.0,3,140.246189
1.0,4,140.249473
1.0,3,140.252478
1.0,3,140.255354
1.0,3,140.257687
1.0,3,140.257687
1.0,3,140.26189
1.0,3,140.26189
1.0,3,140.266427
1.0,3,140.270308
1.0,3,140.272196
1.0,3,140.276425
1.0,3,140.278728
1.0,3,140.28214
1.0,3,140.284165
1.0,3,140.287229
1.0,3,140.290284
1.0,4,140.292654
1.0,4,140.296709
1.0,3,140.297306
1.0,3,140.302209
1.0,3,140.303374
1.0,3,140.306455
1.0,4,140.307564
0.5,5,140.311551
1.0,3,140.31859
1.0,3,140.320596
1.0,3,140.323279
1.0,3,140.325979
1.0,3,140.328619
1.0,3,140.331487
1.0,3,140.333353
1.0,4,140.337262
1.0,3,140.338283
1.0,3,140.340991
1.0,3,140.345269
1.0,3,140.347099
1.0,3,140.34948
1.0,5,140.355258
1.0,4,140.360193
1.0,4,140.364192
1.0,3,140.366664
1.0,3,140.368736
1.0,4,140.371808
1.0,5,140.377659
1.0,3,140.379936
1.0,3,140.379936
1.0,3,140.384218
1.0,3,140.386914
1.0,3,140.388167
1.0,3,140.388167
1.0,3,140.395314
1.0,3,140.396325
1.0,3,140.400869
1.0,3,140.402881
1.0,4,140.407208
1.0,3,140.409864
1.0,3,140.411863
1.0,3,140.413546
1.0,4,140.416575
0.5,5,140.422088
1.0,3,140.422088
1.0,3,140.427326
1.0,4,140.430062
1.0,3,140.430062
1.0,3,140.436631
1.0,5,140.44133
1.0,3,140.443527
1.0,4,140.447305
1.0,3,140.449453
1.0,3,140.449453
1.0,4,140.455483
0.5,5,140.461846
1.0,3,140.46336
0.5,5,140.469932
1.0,4,140.474613
1.0,5,140.480993
1.0,3,140.484478
1.0,3,140.486527
1.0,3,140.489141
1.0,3,140.491383
1.0,3,140.491383
1.0,5,140.497929
0.5,5,140.499968
1.0,3,140.505214
1.0,3,140.507354
1.0,3,140.507354
1.0,4,140.513019
-1.0,4,140.51775
1.0,3,140.521211
0.5,5,140.525912
1.0,4,140.529441
1.0,3,140.531441
1.0,3,140.531441
1.0,4,140.537829
1.0,3,140.539587
1.0,3,140.541118
1.0,3,140.541118
1.0,3,140.547587
1.0,3,140.548959
1.0,4,140.548959
1.0,3,140.555565
1.0,4,140.55954
1.0,4,140.562968
1.0,4,140.566331
1.0,5,140.570638
1.0,4,140.574535
1.0,3,140.577253
1.0,3,140.579299
1.0,4,140.581403
1.0,3,140.585414
1.0,3,140.588519
1.0,4,140.59167
1.0,5,140.597205
1.0,3,140.599529
1.0,3,140.602573
1.0,3,140.60547
1.0,3,140.608011
0.5,5,140.609963
1.0,3,140.61479
1.0,3,140.617036
1.0,3,140.618855
1.0,3,140.618855
1.0,3,140.625376
0.5,5,140.626925
1.0,3,140.631517
1.0,3,140.633524
0.5,5,140.639502
1.0,3,140.642015
1.0,3,140.644208
1.0,3,140.647321
1.0,3,140.64947
1.0,4,140.653849
1.0,3,140.655356
1.0,3,140.657743
1.0,3,140.657743
1.0,4,140.664666
1.0,3,140.667266
-1.0,4,140.671498
1.0,3,140.674728
1.0,4,140.678904
1.0,3,140.681282
1.0,3,140.684308
1.0,3,140.687097
1.0,3,140.689328
1.0,3,140.691258
1.0,3,140.693265
1.0,3,140.69628
1.0,3,140.699383
1.0,3,140.699383
1.0,3,140.699383
1.0,3,140.707212
1.0,3,140.709352
1.0,3,140.713166
1.0,3,140.715299
1.0,3,140.717458
1.0,3,140.720382
-1.0,3,140.723395
1.0,4,140.72705
1.0,3,140.730093
1.0,3,140.73294
1.0,3,140.735453
1.0,3,140.737555
1.0,3,140.741066
1.0,4,140.743091
1.0,3,140.746607
1.0,3,140.747343
1.0,3,140.747343
1.0,3,140.75553
1.0,3,140.757749
1.0,4,140.761079
1.0,3,140.764115
1.0,3,140.765625
1.0,3,140.768908
1.0,3,140.768908
1.0,3,140.768908
1.0,3,140.775978
1.0,3,140.777621
1.0,3,140.777621
1.0,3,140.783136
1.0,3,140.786228
1.0,3,140.789089
1.0,5,140.790834
1.0,3,140.795473
1.0,4,140.799985
1.0,4,140.803652
1.0,4,140.806927
1.0,5,140.809316
0.5,5,140.815458
1.0,3,140.818489
1.0,3,140.818489
1.0,5,140.825517
1.0,3,140.827645
1.0,3,140.827645
1.0,3,140.832053
1.0,3,140.835566
1.0,3,140.838882
1.0,4,140.842403
1.0,3,140.845362
1.0,3,140.847465
1.0,3,140.849473
1.0,3,140.85229
1.0,3,140.855301
1.0,3,140.85757
1.0,3,140.859072
1.0,4,140.859072
1.0,3,140.866626
1.0,3,140.869969
1.0,3,140.869969
1.0,3,140.873331
1.0,3,140.877164
1.0,3,140.880032
1.0,3,140.882032
1.0,3,140.885032
1.0,4,140.888541
1.0,3,140.890541
1.0,3,140.892541
1.0,4,140.896555
1.0,4,140.898253
1.0,3,140.901267
1.0,3,140.905527
0.5,5,140.907776
1.0,4,140.913548
1.0,4,140.917766
1.0,3,140.919773
1.0,3,140.922712
1.0,5,140.926216
1.0,3,140.928593
1.0,3,140.928593
1.0,3,140.928593
1.0,3,140.937114
1.0,3,140.937647
1.0,4,140.943196
1.0,3,140.945397
1.0,4,140.948485
1.0,4,140.951034
1.0,3,140.955521
1.0,3,140.957782
1.0,4,140.962103
1.0,3,140.964582
1.0,3,140.9671
1.0,3,140.969037
1.0,3,140.970265
1.0,3,140.973197
1.0,3,140.976605
1.0,5,140.979846
1.0,3,140.983853
1.0,3,140.987093
-1.0,4,140.99048
1.0,3,140.991991
1.0,3,140.995565
1.0,3,140.999249
1.0,3,141.001249
1.0,3,141.00416
1.0,3,141.006191
1.0,3,141.008472
1.0,3,141.010781
1.0,3,141.010781
1.0,5,141.01773
1.0,4,141.01773
1.0,3,141.01773
1.0,4,141.02724
1.0,3,141.027772
1.0,4,141.032759
1.0,3,141.036282
1.0,4,141.039709
1.0,4,141.043228
1.0,3,141.045512
1.0,3,141.047907
1.0,3,141.050921
1.0,3,141.053588
1.0,3,141.055595
-1.0,3,141.05773
1.0,4,141.06043
1.0,4,141.06043
1.0,3,141.068011
1.0,4,141.068011
1.0,4,141.076243
1.0,3,141.078373
1.0,3,141.081488
1.0,3,141.083505
1.0,3,141.085505
1.0,4,141.088813
1.0,3,141.088813
1.0,3,141.088813
0.5,5,141.097591
1.0,3,141.099977
1.0,3,141.102491
1.0,3,141.106582
1.0,4,141.107262
1.0,3,141.107262
1.0,3,141.115673
0.5,5,141.120388
1.0,3,141.12183
1.0,3,141.124088
0.5,5,141.128771
1.0,3,141.130777
1.0,3,141.13479
0.5,5,141.138338
1.0,3,141.141109
1.0,4,141.146268
1.0,3,141.147411
-1.0,3,141.151491
1.0,3,141.15548
1.0,3,141.158078
1.0,3,141.160085
0.5,5,141.165302
1.0,3,141.167367
1.0,4,141.170367
1.0,5,141.175553
1.0,3,141.177255
1.0,3,141.181108
1.0,3,141.181108
1.0,3,141.186646
1.0,4,141.188468
1.0,3,141.192415
1.0,4,141.196427
1.0,3,141.199659
1.0,3,141.201812
1.0,3,141.203828
1.0,3,141.206849
0.5,5,141.211856
1.0,3,141.211856
1.0,3,141.216854
1.0,3,141.218966
1.0,3,141.22089
1.0,3,141.225555
1.0,3,141.227587
1.0,4,141.232074
1.0,3,141.234451
1.0,3,141.237741
1.0,3,141.240079
1.0,3,141.242217
1.0,3,141.244217
1.0,3,141.246911
1.0,3,141.249981
1.0,3,141.249981
0.5,5,141.256419
1.0,4,141.257648
1.0,3,141.263078
1.0,5,141.266595
-1.0,4,141.271523
1.0,5,141.277169
1.0,3,141.278684
1.0,3,141.281543
1.0,3,141.283796
1.0,4,141.287814
1.0,4,141.293264
1.0,3,141.296339
1.0,4,141.299695
1.0,3,141.303706
1.0,4,141.307165
1.0,4,141.311274
1.0,4,141.311274
1.0,4,141.318151
1.0,4,141.32216
1.0,3,141.324473
1.0,3,141.327245
1.0,3,141.329521
1.0,3,141.331506
1.0,3,141.331506
1.0,3,141.336542
1.0,3,141.339558
1.0,4,141.342544
0.5,5,141.347231
1.0,3,141.349254
1.0,3,141.353224
1.0,3,141.356278
1.0,3,141.359225
1.0,3,141.361243
1.0,3,141.363788
1.0,3,141.367314
1.0,3,141.369831
1.0,3,141.373083
1.0,3,141.375488
1.0,3,141.377654
-1.0,4,141.380318
1.0,3,141.383591
1.0,3,141.387277
1.0,3,141.390598
1.0,4,141.393942
1.0,5,141.398985
1.0,5,141.403557
1.0,3,141.405575
1.0,4,141.407323
1.0,3,141.407323
1.0,3,141.407323
1.0,3,141.416254
0.5,5,141.417392
1.0,3,141.423471
1.0,4,141.427221
-1.0,3,141.429243
1.0,4,141.429243
1.0,3,141.436249
1.0,3,141.43938
-1.0,3,141.442569
1.0,4,141.44618
1.0,3,141.448298
1.0,3,141.451264
1.0,4,141.454223
1.0,3,141.457426
1.0,3,141.460024
1.0,3,141.463039
1.0,4,141.466235
1.0,3,141.468254
1.0,4,141.468254
1.0,5,141.478785
1.0,3,141.480785
1.0,3,141.483123
1.0,3,141.48655
1.0,3,141.488644
1.0,3,141.489645
1.0,3,141.493328
1.0,3,141.496563
0.5,5,141.50092
1.0,5,141.505404
1.0,3,141.508462
-1.0,4,141.511785
1.0,3,141.515764
0.5,5,141.520071
1.0,3,141.523067
1.0,3,141.5247
1.0,3,141.527607
1.0,3,141.530624
1.0,3,141.532952
1.0,4,141.536487
1.0,3,141.537713
1.0,3,141.541183
0.5,5,141.546233
1.0,3,141.547751
1.0,3,141.547751
1.0,4,141.555676
1.0,4,141.559347
1.0,4,141.562619
1.0,3,141.56462
1.0,4,141.567619
1.0,4,141.567619
1.0,5,141.576386
1.0,4,141.577114
1.0,3,141.582394
1.0,3,141.582394
0.5,5,141.589027
1.0,3,141.589027
0.5,5,141.59718
1.0,3,141.600223
1.0,5,141.604351
1.0,4,141.607965
1.0,3,141.609972
1.0,3,141.614499
1.0,3,141.616554
1.0,4,141.617696
1.0,4,141.623248
1.0,3,141.626903
1.0,3,141.629826
1.0,3,141.630994
1.0,5,141.637477
1.0,3,141.639482
1.0,3,141.642671
1.0,3,141.645425
1.0,4,141.648711
1.0,4,141.652322
1.0,3,141.654612
1.0,5,141.657811
-1.0,4,141.659993
1.0,4,141.667491
1.0,3,141.667491
0.5,5,141.674265
1.0,4,141.678705
1.0,3,141.680837
1.0,3,141.683836
1.0,3,141.686214
-1.0,3,141.688558
1.0,3,141.691378
1.0,3,141.692878
1.0,3,141.696414
1.0,3,141.698965
1.0,3,141.701981
1.0,4,141.706506
1.0,4,141.708936
1.0,3,141.713417
1.0,4,141.71749
1.0,3,141.720271
1.0,3,141.72228
1.0,3,141.72428
0.5,5,141.731182
1.0,3,141.73431
1.0,3,141.737362
1.0,3,141.7397
1.0,3,141.741596
1.0,3,141.741596
1.0,3,141.747358
1.0,3,141.750685
1.0,3,141.750685
1.0,3,141.755617
1.0,3,141.759137
1.0,3,141.762005
1.0,3,141.764002
1.0,3,141.76651
1.0,3,141.76888
1.0,4,141.76888
1.0,3,141.775417
1.0,3,141.777699
1.0,3,141.777699
1.0,3,141.783215
1.0,3,141.786335
1.0,3,141.788352
1.0,3,142.777016
1.0,3,142.778468
1.0,3,142.784413
1.0,3,142.786494
1.0,4,142.792883
1.0,4,142.797905
1.0,4,142.801905
1.0,3,142.803905
1.0,3,142.807452
1.0,4,142.811462
1.0,3,142.815469
1.0,3,142.81829
1.0,3,142.81987
1.0,3,142.825404
1.0,3,142.830431
1.0,3,142.83444
1.0,3,142.837933
1.0,3,142.840939
1.0,3,142.844692
1.0,3,142.847244
1.0,3,142.850291
1.0,3,142.853274
-1.0,3,142.85711
1.0,3,142.859763
1.0,3,142.864016
1.0,4,142.867626
1.0,3,142.869848
1.0,3,142.87354
1.0,3,142.876557
1.0,3,142.880113
0.5,5,142.884111
1.0,3,142.887493
1.0,3,142.890503
1.0,3,142.893955
1.0,3,142.896489
1.0,3,142.897584
1.0,3,142.901439
1.0,3,142.903442
1.0,4,142.907282
1.0,3,142.91171
1.0,3,142.915379
1.0,4,142.919897
1.0,3,142.922489
1.0,4,142.927546
1.0,3,142.928673
1.0,3,142.928673
1.0,3,142.936167
1.0,4,142.937222
1.0,3,142.942732
1.0,3,142.945828
1.0,3,142.948454
1.0,4,142.951933
1.0,3,142.951933
1.0,3,142.957411
1.0,3,142.96042
0.5,5,142.966463
1.0,3,142.969117
1.0,3,142.970258
1.0,3,142.975266
1.0,4,142.977291
1.0,3,142.977291
1.0,3,142.977291
1.0,3,142.986376
1.0,4,142.988845
-1.0,4,142.991724
1.0,3,142.996242
0.5,5,143.00011
1.0,3,143.003109
1.0,3,143.005505
1.0,5,143.009785
1.0,3,143.011897
1.0,3,143.014877
1.0,3,143.01639
-1.0,3,143.018725
1.0,3,143.018725
1.0,3,143.018725
1.0,4,143.027926
1.0,3,143.027926
1.0,3,143.032666
0.5,5,143.037701
1.0,3,143.039779
1.0,3,143.042787
1.0,3,143.044294
1.0,3,143.046905
1.0,3,143.050926
1.0,3,143.052458
1.0,3,143.055681
1.0,3,143.057264
1.0,3,143.057264
1.0,3,143.06136
1.0,4,143.066386
1.0,3,143.067397
1.0,3,143.067397
1.0,3,143.073346
1.0,3,143.076581
1.0,4,143.08024
1.0,3,143.083538
1.0,3,143.086041
1.0,3,143.088274
1.0,3,143.089789
1.0,3,143.089789
0.5,5,143.097689
0.5,5,143.102194
1.0,3,143.103816
1.0,3,143.107441
1.0,3,143.109003
1.0,5,143.109003
1.0,3,143.117388
1.0,3,143.119397
1.0,3,143.121897
1.0,3,143.124194
1.0,4,143.12824
1.0,4,143.129947
1.0,3,143.129947
1.0,3,143.136986
1.0,4,143.13868
1.0,4,143.142692
1.0,4,143.146241
1.0,4,143.146241
1.0,4,143.150767
1.0,5,143.158403
1.0,4,143.161402
1.0,3,143.163712
1.0,3,143.166299
1.0,3,143.169373
1.0,3,143.171769
1.0,3,143.171769
1.0,3,143.176306
1.0,3,143.178531
1.0,4,143.178531
1.0,5,143.186519
1.0,4,143.190868
1.0,3,143.192876
-1.0,3,143.196597
0.5,5,143.200552
1.0,4,143.204552
1.0,3,143.2065
1.0,3,143.209573
1.0,3,143.212176
1.0,3,143.213323
1.0,3,143.217496
1.0,3,143.220138
1.0,4,143.221718
1.0,4,143.227072
1.0,3,143.228206
1.0,3,143.228206
1.0,3,143.23537
1.0,4,143.238576
1.0,3,143.241245
1.0,3,143.243286
1.0,3,143.246587
1.0,3,143.247288
1.0,3,143.249311
1.0,3,143.249311
1.0,3,143.256375
1.0,3,143.25751
1.0,3,143.25751
1.0,4,143.264531
1.0,3,143.267296
1.0,3,143.269814
1.0,3,143.273398
1.0,4,143.278096
1.0,3,143.280106
1.0,3,143.282908
1.0,3,143.285421
1.0,3,143.288626
1.0,3,143.289815
1.0,3,143.289815
1.0,3,143.29533
1.0,5,143.296873
1.0,3,143.296873
1.0,3,143.305603
1.0,4,143.307755
1.0,4,143.312465
1.0,4,143.316512
1.0,3,143.31899
1.0,3,143.321992
1.0,3,143.324427
1.0,3,143.327359
1.0,4,143.33025
1.0,3,143.33025
1.0,3,143.336349
1.0,3,143.337495
1.0,5,143.343019
1.0,3,143.345543
1.0,3,143.347808
1.0,3,143.350527
1.0,3,143.353318
1.0,4,143.357544
1.0,3,143.360605
1.0,3,143.362613
1.0,4,143.366894
1.0,3,143.368585
1.0,5,143.371581
1.0,3,143.376398
1.0,3,143.377611
1.0,3,143.382016
1.0,4,143.386023
1.0,3,143.387924
1.0,3,143.391732
-1.0,4,143.395569
1.0,4,143.399664
0.5,5,143.403977
1.0,3,143.406486
1.0,3,143.408639
0.5,5,143.412357
1.0,5,143.417068
1.0,4,143.417068
0.5,5,143.426187
1.0,3,143.428204
1.0,3,143.428204
1.0,3,143.434484
1.0,3,143.437438
1.0,3,143.439456
1.0,4,143.443183
1.0,3,143.445722
1.0,3,143.448249
1.0,5,143.449608
-1.0,3,143.455314
1.0,3,143.457527
1.0,4,143.457527
1.0,3,143.463325
-1.0,4,143.467498
1.0,3,143.470695
1.0,3,143.472703
1.0,3,143.475413
1.0,5,143.481132
1.0,5,143.485319
1.0,3,143.487421
1.0,5,143.489719
1.0,3,143.495333
1.0,3,143.49761
1.0,3,143.49761
-1.0,4,143.49761
1.0,3,143.506554
1.0,4,143.510021
1.0,4,143.512999
1.0,3,143.516519
1.0,3,143.519145
1.0,3,143.522157
1.0,3,143.524676
1.0,3,143.526487
1.0,3,143.529611
1.0,3,143.531624
1.0,3,143.535579
-1.0,3,143.538705
1.0,4,143.540118
1.0,3,143.545659
1.0,3,143.549021
0.5,5,143.553916
1.0,3,143.556465
1.0,3,143.559497
1.0,3,143.561967
1.0,3,143.563967
1.0,3,143.566421
1.0,4,143.56777
1.0,3,143.56777
1.0,3,143.574453
1.0,3,143.577688
1.0,3,143.580289
1.0,3,143.581455
1.0,4,143.586483
1.0,3,143.589338
1.0,3,143.589338
0.5,5,143.597384
1.0,5,143.601472
1.0,4,143.605587
1.0,3,143.608014
1.0,3,143.60909
1.0,5,143.611238
-1.0,4,143.617411
1.0,3,143.617411
1.0,3,143.623201
1.0,3,143.627358
1.0,3,143.627358
1.0,3,143.631069
1.0,4,143.636536
1.0,3,143.639032
1.0,3,143.64205
1.0,3,143.64456
1.0,5,143.648643
1.0,3,143.651027
1.0,3,143.651027
0.5,5,143.656561
1.0,3,143.656561
1.0,3,143.66154
1.0,3,143.664722
1.0,3,143.666909
0.5,5,143.672739
1.0,3,143.674076
1.0,3,143.677541
1.0,4,143.681988
1.0,4,143.685617
1.0,4,143.688838
1.0,3,143.691336
1.0,4,143.695349
1.0,3,143.697442
1.0,3,143.699037
1.0,4,143.699037
1.0,3,143.706347
1.0,4,143.70952
0.5,5,143.715697
1.0,3,143.718418
1.0,3,143.720559
-1.0,4,143.724043
1.0,3,143.726567
1.0,4,143.728586
1.0,3,143.728586
1.0,4,143.736935
1.0,3,143.736935
1.0,3,143.741444
1.0,3,143.743492
1.0,4,143.749086
1.0,3,143.749086
1.0,3,143.753933
0.5,5,143.758861
1.0,4,143.762094
1.0,3,143.764091
1.0,3,143.7666
1.0,3,143.768976
1.0,3,143.771058
1.0,3,143.771058
1.0,3,143.777369
1.0,3,143.777369
1.0,3,143.783384
1.0,5,143.787707
1.0,3,143.790725
